Name,Handle,Media URL,Retweets,Likes,Comments,Views,Tweet URL,Profile Link,Post Body,Date,Timestamp
emi,@emilysnavarro29,,2,7,,481,https://twitter.com/emilysnavarro29/status/1787257854392438852,https://twitter.com/emilysnavarro29,"No entiendo a los indios, fueron los más perjudicados en el gobierno de Martinelli y van por Mulino",5 may.,2024-05-05T23:07:32.000Z
Leslie,@leslyivanovaa,,,,,61,https://twitter.com/leslyivanovaa/status/1787256587209330752,https://twitter.com/leslyivanovaa,"Los indios si son brutos, tanto que les gusta protestar y votaron por el viejo ese, yo los quiero ver saliendo a cerrar calles pa ver como los reprimen y lloran. Awebaos de verga",5 may.,2024-05-05T23:02:30.000Z
David Josué.,@Davidjosueee,,,,,183,https://twitter.com/Davidjosueee/status/1787256236741710272,https://twitter.com/Davidjosueee,Que kabreación fren indios de la verga,5 may.,2024-05-05T23:01:07.000Z
,@420_andree,,,,,73,https://twitter.com/420_andree/status/1787292054390739250,https://twitter.com/420_andree,si pero si los jovenes son muchos negritos y bembones o indios se cagan en el plato de leche,5 may.,2024-05-06T01:23:26.000Z
Iga2716,@ISMAEL1627,,,10,1,444,https://twitter.com/ISMAEL1627/status/1787261496147218634,https://twitter.com/ISMAEL1627,Ojala que gane y le de el doble de palo a esos indios de la verga.,5 may.,2024-05-05T23:22:01.000Z
jorge,@jorgeoteroa,,,,,13,https://twitter.com/jorgeoteroa/status/1787309180237324301,https://twitter.com/jorgeoteroa,"Y los indios imbeciles, votando por su propio asesino",5 may.,2024-05-06T02:31:29.000Z
emi,@emilysnavarro29,,2,7,,481,https://twitter.com/emilysnavarro29/status/1787257854392438852,https://twitter.com/emilysnavarro29,"No entiendo a los indios, fueron los más perjudicados en el gobierno de Martinelli y van por Mulino",5 may.,2024-05-05T23:07:32.000Z
Leslie,@leslyivanovaa,,,,,61,https://twitter.com/leslyivanovaa/status/1787256587209330752,https://twitter.com/leslyivanovaa,"Los indios si son brutos, tanto que les gusta protestar y votaron por el viejo ese, yo los quiero ver saliendo a cerrar calles pa ver como los reprimen y lloran. Awebaos de verga",5 may.,2024-05-05T23:02:30.000Z
David Josué.,@Davidjosueee,,,,,183,https://twitter.com/Davidjosueee/status/1787256236741710272,https://twitter.com/Davidjosueee,Que kabreación fren indios de la verga,5 may.,2024-05-05T23:01:07.000Z
Delta8,@JooterrVerbel,,1,2,,173,https://twitter.com/JooterrVerbel/status/1787591127823954381,https://twitter.com/JooterrVerbel,Aquí lo que necesitan es conciencia de clase. Qué es esa vaina de insultar indios de comarcas y negros colonenses. Que comodidad pa ser cruel con gente que no ha tenido tus oportunidades,6 may.,2024-05-06T21:11:51.000Z
julisita,@julisita,,,6,4,332,https://twitter.com/julisita/status/1787280571879522630,https://twitter.com/julisita,"Si no fuera por los cierres de los originarios, que algunos llaman despectivamente ""indios"", todavía estuvieramos pagando el litro de gasolina a $1.70.

Porque gracias a ellos fue que el gobierno cedió.",5 may.,2024-05-06T00:37:49.000Z
El tren de Panamá,@entrendepanama,,,,,20,https://twitter.com/entrendepanama/status/1787477023566266611,https://twitter.com/entrendepanama,"Todo el mundo diciendo lo que dicen todos los extranjeros, Panamá lleno de indios y de gente marginal. Pero no lo aceptamos ahora todos dicen eso  por las elecciones. Porque somos así",6 may.,2024-05-06T13:38:26.000Z
