Name,Handle,Media URL,Retweets,Likes,Comments,Views,Tweet URL,Profile Link,Post Body,Date,Timestamp
Matias Waldemann,@waldemann,https://pbs.twimg.com/ext_tw_video_thumb/1789390169813958656/pu/img/e5cQ_KtzpoOWdbO_.jpg,,1,,68,https://twitter.com/waldemann/status/1789458813214433536,https://twitter.com/waldemann,"Como ta la mujer que no se valora,  para los hombres que cárajo se distraen la vista pero y los niños y demás ? Están más que desenfocadas lamentablemente",11 may.,2024-05-12T00:53:22.000Z
Montenegro A,@Adrian16MP,,,1,1,305,https://twitter.com/Adrian16MP/status/1788546385479967203,https://twitter.com/Adrian16MP,Me alegro que por lo menos salió Zulay y entrara otra mujer https://x.com/TReporta/statu/TReporta/status/1788545127390081206…,9 may.,2024-05-09T12:27:42.000Z
Bubbles,@Liz_pty,"https://pbs.twimg.com/media/GM8D764WwAA0LSf?format=jpg&name=small, https://pbs.twimg.com/media/GM8D764WwAA0LSf?format=jpg&name=small",,,,26,https://twitter.com/Liz_pty/status/1787663249342607866,https://twitter.com/Liz_pty,ESTA MUJER ME VA A MATAR,6 may.,2024-05-07T01:58:26.000Z
Kotarq,@Kotarq98,,5,77,1,869,https://twitter.com/Kotarq98/status/1789367920943861964,https://twitter.com/Kotarq98,Si me dices que eres mujer me lo creo,11 may.,2024-05-11T18:52:11.000Z
♧,@MrCezz,,,,2,102,https://twitter.com/MrCezz/status/1789648477493895440,https://twitter.com/MrCezz,"Porque despues de cierta edad ya no eres tan fertil.

Y mujer sin hijo no entiende su razon de vida.",19h,2024-05-12T13:27:01.000Z
ebanistería el nance. Héctor,@EbanisteriaN,,,,,3,https://twitter.com/EbanisteriaN/status/1788366735319425057,https://twitter.com/EbanisteriaN,Víbora cizañosa. Asquea   está mujer,8 may.,2024-05-09T00:33:50.000Z
MandalorianoVergon,@Mandaloria27960,,1,14,1,1 mil,https://twitter.com/Mandaloria27960/status/1788430365708673225,https://twitter.com/Mandaloria27960,Les iré contando lo que pasó con el mejor amigo de mi mujer.,8 may.,2024-05-09T04:46:41.000Z
sam,@samsamtt_,,,,,14,https://twitter.com/samsamtt_/status/1789756758224703710,https://twitter.com/samsamtt_,"No es nadie, billboard llamándola la mujer del año y la 6ta poptar mas grande del hoy y  Forbes nombrándola una de las mujeres más poderosas en la moda",11h,2024-05-12T20:37:17.000Z
Pietro the Racc,@gabo_olayvar,,,,1,68,https://twitter.com/gabo_olayvar/status/1787594428829376711,https://twitter.com/gabo_olayvar,"y por ahi le dicen: ""la mujer almizcle""",6 may.,2024-05-06T21:24:58.000Z
𝐭𝐡𝐞𝐫𝐞𝐟𝐨𝐫𝐞𝐢𝐚𝐦,@treatyoubetterq,"https://pbs.twimg.com/media/GM-fwKVXYAAxTw1?format=jpg&name=small, https://pbs.twimg.com/media/GM-fwKVXYAAxTw1?format=jpg&name=small",,1,,64,https://twitter.com/treatyoubetterq/status/1787872921748201555,https://twitter.com/treatyoubetterq,Sentí cosas de mujer,7 may.,2024-05-07T15:51:36.000Z
MERCEDES CAROTA,@yanoesmeche,,,1,,53,https://twitter.com/yanoesmeche/status/1787918509114081583,https://twitter.com/yanoesmeche,Le dije a mi jefa que hoy me siento fea y esa mujer casi me pega,7 may.,2024-05-07T18:52:45.000Z
L.j.,@xathoshy,,,2,,45,https://twitter.com/xathoshy/status/1788382091043914006,https://twitter.com/xathoshy,Ya paso las eleciones y ahora ella sigue jodiendo agamos el favor de bloquearla reportarla esa mujer aburre ya,8 may.,2024-05-09T01:34:51.000Z
TIFFANY,@tm_og31,,,31,,1 mil,https://twitter.com/tm_og31/status/1787883198141104256,https://twitter.com/tm_og31,Que pecado estará pagando el marido de esta mujer... Pobre hombre,7 may.,2024-05-07T16:32:26.000Z
José Gallardo.,@32gallardoj,,,,,7,https://twitter.com/32gallardoj/status/1789263296366870834,https://twitter.com/32gallardoj,"Eso está mal ,la mujer siempre va ser una mujer. ....",11 may.,2024-05-11T11:56:27.000Z
Jafeth,@Jafeth0531,,,1,1,150,https://twitter.com/Jafeth0531/status/1789377202393362486,https://twitter.com/Jafeth0531,"Como no vas a saber bro….

“ le estoy dando ping@ a la mujer del comando”",11 may.,2024-05-11T19:29:04.000Z
vic,@victory15_no,,,3,,77,https://twitter.com/victory15_no/status/1788719564391424333,https://twitter.com/victory15_no,"Tú directamente ni puedes decir que te cogió a tu mujer, porque tienes una pinta repelente femenino",9 may.,2024-05-09T23:55:51.000Z
Karen Molina,@SoyKemm,,173,718,15,24 mil,https://twitter.com/SoyKemm/status/1787937482438275557,https://twitter.com/SoyKemm,"Tienen que bajarle dos a la sexualización que están haciendo con el ahora diputado electo Gaitan.
Sus comentarios son igual de repudiables como si se los hicieran a una mujer.
No es gracia, no da risa.",7 may.,2024-05-07T20:08:08.000Z
Ray Ramos,@pionerosvf,,,,,4,https://twitter.com/pionerosvf/status/1789096848734445828,https://twitter.com/pionerosvf,"Creo que no era la mamá, era el chamuco en el cuerpo de una mujer.",10 may.,2024-05-11T00:55:03.000Z
Cesar Riquelme,@cariquelmep,,,6,,75,https://twitter.com/cariquelmep/status/1787533476083712060,https://twitter.com/cariquelmep,"Tu comentario no tiene nada de respeto, insultas a la mujer por emitir su opinión política , siendo un ser humano con igual número de neuronas que tú. Esa mentalidad de que la mujer no puede hablar de política no solo es decimonónica sino parte de la violencia contra la mujer.",6 may.,2024-05-06T17:22:46.000Z
𝓜𝓻. 𝓢𝓽𝓪𝓹𝓵𝓮𝓼,@MrStaples_,"https://pbs.twimg.com/ext_tw_video_thumb/1787103901176541185/pu/img/b7dtlMqsWmbc52HS.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1787103901176541185/pu/img/b7dtlMqsWmbc52HS.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1787103901176541185/pu/img/b7dtlMqsWmbc52HS.jpg",10,47,,3 mil,https://twitter.com/MrStaples_/status/1787184596162887852,https://twitter.com/MrStaples_,"Yo no voy a pedir permiso de nada

Que mujer tan bella Dios mío, que ganas de votar en San Francisco… vivan las yeyesitas pelinegras",5 may.,2024-05-05T18:16:26.000Z
Panama Rock Radio,@panamarhradio,,,,,11,https://twitter.com/panamarhradio/status/1788715855859122302,https://twitter.com/panamarhradio,MATAN MUJER TRAS FUNERAL http://critica.com.pa/nacional/matan-mujer-tras-funeral-669723… via @Criticaenlinea,9 may.,2024-05-09T23:41:07.000Z
reina,@LynnOutten,,,1,,29,https://twitter.com/LynnOutten/status/1788010957882396971,https://twitter.com/LynnOutten,Lo injusto es que el Estado gaste millones x políticas anticonceptivas (para hombre y mujer) y en campañas de planificación sexual y la mujer o el hombre sigan responsabilizando a otros x su falta de seriedad y responsabilidad a la hora del acto sexual. ¡Ponte o exige condón!,7 may.,2024-05-08T01:00:06.000Z
FireWolf Puppy,@yizelRabbit,https://pbs.twimg.com/ext_tw_video_thumb/1787537070975545344/pu/img/Q765n-wdoB4SHTCy.jpg,1,6,,242,https://twitter.com/yizelRabbit/status/1787579405478281591,https://twitter.com/yizelRabbit,"Detrás de un gran hombre siempre hay una gran mujer.
Big fan de esa señora desde que empecé a seguirlo",6 may.,2024-05-06T20:25:16.000Z
SaintLaurentDon,@507Josegabriel,https://pbs.twimg.com/ext_tw_video_thumb/1788656321610301440/pu/img/KA1Cm_JGAe5Hr2dv.jpg,,2,,110,https://twitter.com/507Josegabriel/status/1788696805078638778,https://twitter.com/507Josegabriel,"Dique “chaparra, indecente, fea” cuando vienes a verle la mujer de el misma chancera de la Gran estación",9 may.,2024-05-09T22:25:25.000Z
Gueisha,@Gueisha3,,,1,,8,https://twitter.com/Gueisha3/status/1788560306915991561,https://twitter.com/Gueisha3,Tampoco el mío pero esta mujer tiene Temple,9 may.,2024-05-09T13:23:01.000Z
PanamaDigna,@PanamaDigna,,,2,,57,https://twitter.com/PanamaDigna/status/1788537502401204673,https://twitter.com/PanamaDigna,"Ella da lastima. Evitemos hacerla tendencia. Yo estoy en contra de tema inclusión, matrimonio gay y todo eso. Pero esta mujer está dañada, o sea. Ve cosas donde no las hay, es como se fuera equisofrenica o algo parecido.",9 may.,2024-05-09T11:52:24.000Z
𝓚.✿,@k3ri_,,1,3,2,354,https://twitter.com/k3ri_/status/1788411227170910437,https://twitter.com/k3ri_,"Uds tienen que aspirar a una mujer así de leal y con poco amor propio como Marta, no importa cuánto cacho público le hayan puesto, cuantas veces la haya humillado, cuantas veces ese hombre la deje de último lugar en su vida, esa mujer va contra viento y marea por su hombre",8 may.,2024-05-09T03:30:38.000Z
